,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Clupea_harengus_juvenile,Clupea_harengus_adult,YearQuarter
22187,NS-IBTS,2016,1,31-01-2016 03:05:00 PM,54.2728,7.2585,41,22.157835856530184,27.196256509925558,51
21828,NS-IBTS,2016,1,01-02-2016 07:24:00 AM,54.7417,6.5096,41,4.1893989745199605,102.89982471268755,51
21829,NS-IBTS,2016,1,01-02-2016 08:08:00 AM,59.037,-1.845,81,0.0,0.5353909844871747,51
21830,NS-IBTS,2016,1,01-02-2016 09:43:00 AM,58.936,-1.876,92,0.0,0.1579662775350641,51
21831,NS-IBTS,2016,1,01-02-2016 10:26:00 AM,55.1444,6.2163,48,18.094495866219365,260.9086842087946,51
21832,NS-IBTS,2016,1,01-02-2016 12:25:00 PM,59.05,-2.181,85,0.0,0.5931238220319652,51
21833,NS-IBTS,2016,1,01-02-2016 01:47:00 PM,55.1206,5.8038,45,0.10884803968801049,5.573094707962857,51
21834,NS-IBTS,2016,1,01-02-2016 03:01:00 PM,58.88,-2.405,80,0.0,1.5050233886557076,51
21835,NS-IBTS,2016,1,02-02-2016 08:13:00 AM,59.69,-0.26,137,0.0,0.0,51
21836,NS-IBTS,2016,1,02-02-2016 12:15:00 PM,59.286,-0.336,138,0.0,191.68729183541484,51
21837,NS-IBTS,2016,1,02-02-2016 04:25:00 PM,58.826,-0.053,135,0.0,0.0,51
21838,NS-IBTS,2016,1,03-02-2016 07:24:00 AM,53.6241,4.5224,30,0.0,0.5859718208990679,51
21839,NS-IBTS,2016,1,03-02-2016 07:51:00 AM,58.328,-1.419,92,0.0,0.6990342807744689,51
21840,NS-IBTS,2016,1,03-02-2016 10:35:00 AM,58.081,-0.976,117,0.0,0.0,51
21841,NS-IBTS,2016,1,03-02-2016 11:23:00 AM,53.1585,4.15,31,0.27588394496222635,16.234625877202422,51
21842,NS-IBTS,2016,1,03-02-2016 12:54:00 PM,57.917,-0.818,98,0.0,0.0,51
21843,NS-IBTS,2016,1,03-02-2016 02:25:00 PM,53.2848,3.8241,27,0.0,0.1466719357378316,51
21844,NS-IBTS,2016,1,03-02-2016 04:26:00 PM,58.117,-0.067,133,0.0,0.707061201333425,51
21845,NS-IBTS,2016,1,04-02-2016 07:19:00 AM,55.6002,7.076,31,5.667986973050763,37.07569278392321,51
21846,NS-IBTS,2016,1,04-02-2016 07:53:00 AM,55.7311,4.4096,37,0.0,276.5796578462113,51
21847,NS-IBTS,2016,1,04-02-2016 07:55:00 AM,52.4513,3.9243,26,0.0,5.070213783959925,51
21848,NS-IBTS,2016,1,04-02-2016 09:51:00 AM,55.674,6.7395,36,0.9610724009434819,14.005958603882927,51
21849,NS-IBTS,2016,1,04-02-2016 10:55:00 AM,52.3337,4.422,19,0.0,0.8210269272630656,51
21850,NS-IBTS,2016,1,04-02-2016 11:24:00 AM,55.293,4.2605,45,0.3208209596151324,1060.0078287894983,51
21851,NS-IBTS,2016,1,04-02-2016 01:32:00 PM,56.1178,6.773,40,0.799857503088536,9.091021308363343,51
21852,NS-IBTS,2016,1,04-02-2016 01:56:00 PM,60.5492,3.1435,180,0.0,7.712893059005927,51
21853,NS-IBTS,2016,1,04-02-2016 02:46:00 PM,55.1118,3.7703,44,0.0,501.5102852056748,51
21854,NS-IBTS,2016,1,04-02-2016 03:13:00 PM,56.0865,7.1305,29,1.333267667411136,10.049168171996612,51
21855,NS-IBTS,2016,1,05-02-2016 07:20:00 AM,56.0132,5.2822,41,12.618380822626648,38.622180448232406,51
21856,NS-IBTS,2016,1,05-02-2016 07:39:00 AM,55.348,0.2121,84,0.0,6.9912264928710615,51
21857,NS-IBTS,2016,1,05-02-2016 08:17:00 AM,61.212,2.0123,142,0.0,0.0,51
21858,NS-IBTS,2016,1,05-02-2016 09:40:00 AM,55.346,-0.1149,72,0.0,0.29104938137182407,51
21859,NS-IBTS,2016,1,05-02-2016 10:05:00 AM,55.7527,5.2552,52,2.148654776679827,42.35070871361561,51
21860,NS-IBTS,2016,1,05-02-2016 10:33:00 AM,57.051,-1.821,93,0.0,0.5352871292735296,51
21861,NS-IBTS,2016,1,05-02-2016 11:31:00 AM,61.2278,1.6397,150,0.0,6.61471326765559,51
21862,NS-IBTS,2016,1,05-02-2016 12:09:00 PM,55.7822,4.8817,38,1.9614692476104132,29.23429411031487,51
21863,NS-IBTS,2016,1,05-02-2016 02:06:00 PM,56.725,-2.251,50,13.264220939779173,4.430188584150333,51
21864,NS-IBTS,2016,1,05-02-2016 02:10:00 PM,54.8375,-0.2767,74,0.0,0.0,51
21865,NS-IBTS,2016,1,05-02-2016 02:30:00 PM,56.103,4.8173,56,1.2648222248634486,116.42494007318841,51
21866,NS-IBTS,2016,1,05-02-2016 03:28:00 PM,61.2398,0.6885,157,0.0,2.434996826455391,51
21867,NS-IBTS,2016,1,06-02-2016 07:28:00 AM,56.103,3.7477,67,0.0,6.700523828782761,51
21868,NS-IBTS,2016,1,06-02-2016 07:40:00 AM,56.305,-2.144,56,0.4840470452314205,24.068819884120682,51
21869,NS-IBTS,2016,1,06-02-2016 07:56:00 AM,55.94,-1.1361,74,0.0,3.2390287132659354,51
21870,NS-IBTS,2016,1,06-02-2016 08:19:00 AM,61.5843,1.4655,174,0.0,2.818671356005657,51
21871,NS-IBTS,2016,1,06-02-2016 10:02:00 AM,56.426,-1.84,60,0.03261776767903936,1.7826961921859126,51
21872,NS-IBTS,2016,1,06-02-2016 11:02:00 AM,55.7973,3.2488,60,0.0,13.75696402599767,51
21873,NS-IBTS,2016,1,06-02-2016 11:05:00 AM,52.7927,3.9342,28,0.22198364946146865,12.577448419101813,51
21874,NS-IBTS,2016,1,06-02-2016 11:39:00 AM,55.5644,-0.8129,97,0.0,0.658320179430019,51
21875,NS-IBTS,2016,1,06-02-2016 12:04:00 PM,61.5487,0.6035,193,0.0,1.074481637194666,51
21876,NS-IBTS,2016,1,06-02-2016 12:57:00 PM,56.623,-1.27,70,0.0,0.34006776307742925,51
21877,NS-IBTS,2016,1,06-02-2016 01:15:00 PM,52.8454,4.1085,29,0.0,12.037951034841841,51
21878,NS-IBTS,2016,1,06-02-2016 01:25:00 PM,55.6243,2.7705,61,0.0,176.98571190820016,51
21879,NS-IBTS,2016,1,06-02-2016 02:46:00 PM,55.3735,-1.1574,88,0.0,2.388778823579271,51
21880,NS-IBTS,2016,1,06-02-2016 03:18:00 PM,61.5488,-0.2607,196,0.0,0.0,51
21881,NS-IBTS,2016,1,06-02-2016 04:24:00 PM,56.291,-0.908,75,0.0,0.415714588835465,51
21882,NS-IBTS,2016,1,07-02-2016 07:33:00 AM,57.192,0.21,70,0.0,0.0,51
21883,NS-IBTS,2016,1,07-02-2016 07:45:00 AM,54.7159,0.6581,75,0.0,1.4462212363909877,51
21884,NS-IBTS,2016,1,07-02-2016 07:58:00 AM,60.6862,1.5705,150,0.0,1.7667383951270796,51
21885,NS-IBTS,2016,1,07-02-2016 08:40:00 AM,53.5782,2.2235,18,0.0,0.20893259556533877,51
21886,NS-IBTS,2016,1,07-02-2016 10:09:00 AM,55.3487,2.1713,39,0.0,0.19745784691883012,51
21887,NS-IBTS,2016,1,07-02-2016 11:35:00 AM,53.5654,1.7261,33,0.0,0.08819024756960502,51
21888,NS-IBTS,2016,1,07-02-2016 11:57:00 AM,61.043,1.2233,151,0.0,12.679484471327475,51
21889,NS-IBTS,2016,1,07-02-2016 12:32:00 PM,57.281,-0.76,81,0.0,0.19531860285514044,51
21890,NS-IBTS,2016,1,07-02-2016 01:43:00 PM,54.3367,0.874,61,0.0,0.17534904374674828,51
21891,NS-IBTS,2016,1,07-02-2016 03:03:00 PM,53.2202,1.8058,36,0.15300619393746562,0.0727175517526329,51
21892,NS-IBTS,2016,1,07-02-2016 04:21:00 PM,61.0645,0.521,155,0.0,0.0,51
21893,NS-IBTS,2016,1,08-02-2016 07:42:00 AM,56.791,-0.211,82,0.0,0.0,51
21894,NS-IBTS,2016,1,08-02-2016 08:23:00 AM,60.735,0.4688,142,0.0,5.981980366743865,51
21895,NS-IBTS,2016,1,08-02-2016 08:33:00 AM,56.0237,4.0591,59,0.0,87.88856697752176,51
21896,NS-IBTS,2016,1,08-02-2016 10:37:00 AM,56.804,0.373,85,0.0,0.0,51
21897,NS-IBTS,2016,1,08-02-2016 10:39:00 AM,54.8983,-0.1972,84,0.0,0.3758286782320366,51
21898,NS-IBTS,2016,1,08-02-2016 11:05:00 AM,55.5548,1.6712,72,0.0,4.717438064489218,51
21899,NS-IBTS,2016,1,08-02-2016 01:16:00 PM,56.0197,5.2885,42,143.75718320708626,240.99124174109124,51
21900,NS-IBTS,2016,1,08-02-2016 02:39:00 PM,55.366,1.6923,49,0.0,0.0,51
21901,NS-IBTS,2016,1,08-02-2016 02:39:00 PM,55.3797,-0.4066,69,0.0,0.0,51
21902,NS-IBTS,2016,1,08-02-2016 03:36:00 PM,55.9198,5.4395,53,25.195442287588087,45.52279595925231,51
21903,NS-IBTS,2016,1,08-02-2016 03:42:00 PM,60.7055,1.589,151,0.0,3.5470763736380015,51
21904,NS-IBTS,2016,1,08-02-2016 04:17:00 PM,56.542,1.168,87,0.0,2.112991648770557,51
21905,NS-IBTS,2016,1,09-02-2016 07:29:00 AM,56.2667,2.1585,80,0.0,395.7322105642258,51
21906,NS-IBTS,2016,1,09-02-2016 07:41:00 AM,55.1568,-1.2207,77,0.0,0.48075212908112075,51
21907,NS-IBTS,2016,1,09-02-2016 08:30:00 AM,57.345,1.598,94,0.0,122.980565412652,51
21908,NS-IBTS,2016,1,09-02-2016 11:08:00 AM,55.6417,-1.1145,90,0.0,0.0,51
21909,NS-IBTS,2016,1,09-02-2016 11:09:00 AM,56.251,1.483,81,0.0,2669.5232119750267,51
21910,NS-IBTS,2016,1,09-02-2016 11:25:00 AM,57.396,2.281,83,0.0,27.01727555209752,51
21911,NS-IBTS,2016,1,09-02-2016 01:48:00 PM,56.1738,0.8675,85,0.0,22.97117843022929,51
21912,NS-IBTS,2016,1,09-02-2016 02:19:00 PM,55.8567,-0.7408,81,0.0,0.3171295993222852,51
21913,NS-IBTS,2016,1,09-02-2016 02:24:00 PM,52.1764,4.2979,18,0.09657294379720718,0.12617094070479257,51
21914,NS-IBTS,2016,1,09-02-2016 04:02:00 PM,56.743,2.132,88,0.0,200.63767345425325,51
21915,NS-IBTS,2016,1,09-02-2016 04:07:00 PM,55.9173,0.549,82,0.0,5.430505690494469,51
21916,NS-IBTS,2016,1,10-02-2016 06:59:00 AM,53.75,5.4046,31,0.0361161155267716,3.4679875729361607,51
21917,NS-IBTS,2016,1,10-02-2016 07:32:00 AM,55.3387,0.5813,75,0.0,0.0,51
21918,NS-IBTS,2016,1,10-02-2016 07:39:00 AM,54.9076,4.1282,50,1.7702795897465782,24.451037074883264,51
21919,NS-IBTS,2016,1,10-02-2016 07:39:00 AM,57.675,1.372,89,0.0,2.669325278050203,51
21920,NS-IBTS,2016,1,10-02-2016 08:06:00 AM,60.2847,3.19,165,0.0,62.85653932284626,51
21921,NS-IBTS,2016,1,10-02-2016 10:09:00 AM,53.6089,6.1423,22,27.774539647474214,42.18665341803767,51
21922,NS-IBTS,2016,1,10-02-2016 10:41:00 AM,54.7657,3.7254,46,0.0,1233.80118984149,51
21923,NS-IBTS,2016,1,10-02-2016 11:42:00 AM,60.6912,2.5637,119,0.0,71.67240842086014,51
21924,NS-IBTS,2016,1,10-02-2016 11:58:00 AM,54.7162,0.6764,75,0.0,0.28541156556651515,51
21925,NS-IBTS,2016,1,10-02-2016 01:40:00 PM,54.4127,3.5349,46,0.19101345239887801,64.58349388645712,51
21926,NS-IBTS,2016,1,10-02-2016 02:03:00 PM,53.8718,7.1155,24,697.6800780130699,261.358742285551,51
21927,NS-IBTS,2016,1,10-02-2016 02:34:00 PM,58.398,1.082,139,0.0,17.169423465677202,51
21928,NS-IBTS,2016,1,10-02-2016 03:11:00 PM,54.8161,1.2565,39,0.0,0.08819024756960502,51
21929,NS-IBTS,2016,1,10-02-2016 03:16:00 PM,56.7545,4.419,55,0.0,76.94254583602373,51
21930,NS-IBTS,2016,1,10-02-2016 03:29:00 PM,60.2985,2.6644,96,0.0,6.133486877555654,51
21931,NS-IBTS,2016,1,10-02-2016 04:15:00 PM,54.1055,7.1933,36,58.826019360669946,18.58963044924394,51
21932,NS-IBTS,2016,1,10-02-2016 04:44:00 PM,58.659,1.092,114,0.0,4.05219840489693,51
21933,NS-IBTS,2016,1,11-02-2016 06:46:00 AM,54.3642,8.0465,17,2.2024067902281628,0.7594784800166334,51
21934,NS-IBTS,2016,1,11-02-2016 07:16:00 AM,54.4449,1.6753,47,0.0,4.373402850169719,51
21935,NS-IBTS,2016,1,11-02-2016 07:17:00 AM,57.8743,4.3022,89,0.0,136.82755127107313,51
21936,NS-IBTS,2016,1,11-02-2016 07:34:00 AM,58.733,0.664,134,0.0,0.6209895071461584,51
21937,NS-IBTS,2016,1,11-02-2016 07:44:00 AM,59.7953,2.5988,121,0.0,1.5013912434501553,51
21938,NS-IBTS,2016,1,11-02-2016 07:48:00 AM,54.4219,1.5172,58,0.0,1.4197028668184228,51
21939,NS-IBTS,2016,1,11-02-2016 09:16:00 AM,54.5752,1.9435,24,0.0,0.0,51
21940,NS-IBTS,2016,1,11-02-2016 10:58:00 AM,57.6797,3.5387,63,0.0,250.1992463050516,51
21941,NS-IBTS,2016,1,11-02-2016 11:01:00 AM,59.7772,3.197,159,0.0,139.21060945443855,51
21942,NS-IBTS,2016,1,11-02-2016 11:06:00 AM,54.2827,2.1907,33,0.0,0.0,51
21943,NS-IBTS,2016,1,11-02-2016 11:09:00 AM,58.349,0.458,140,0.0,3.4878825636942263,51
21944,NS-IBTS,2016,1,11-02-2016 11:27:00 AM,54.4539,2.1597,18,0.0,0.0,51
21945,NS-IBTS,2016,1,11-02-2016 12:44:00 PM,54.2993,6.5821,41,0.20237155597815176,19.33716375462336,51
21946,NS-IBTS,2016,1,11-02-2016 12:49:00 PM,57.4602,3.5277,64,0.0,4196.288825684286,51
21947,NS-IBTS,2016,1,11-02-2016 02:16:00 PM,54.5796,2.5396,22,0.0,0.21701635794494434,51
21948,NS-IBTS,2016,1,11-02-2016 02:39:00 PM,54.7164,2.3268,20,0.0,0.0,51
21949,NS-IBTS,2016,1,11-02-2016 03:01:00 PM,57.82,0.261,127,0.0,0.2737153527741374,51
21950,NS-IBTS,2016,1,11-02-2016 03:35:00 PM,57.2472,4.0912,62,0.0,54.96713417690501,51
21951,NS-IBTS,2016,1,11-02-2016 03:54:00 PM,54.262,5.8721,38,0.4047431119563035,65.65688910149034,51
21952,NS-IBTS,2016,1,12-02-2016 06:55:00 AM,53.8922,4.7656,40,0.06683462309819391,3.8666972072942967,51
21953,NS-IBTS,2016,1,12-02-2016 07:12:00 AM,56.6917,3.1882,66,0.0,881.4704555193128,51
21954,NS-IBTS,2016,1,12-02-2016 07:17:00 AM,54.8293,5.8111,41,3.2592572442498944,68.24098744430336,51
21955,NS-IBTS,2016,1,12-02-2016 09:14:00 AM,56.5112,2.9645,70,0.0,41.225734016152224,51
21956,NS-IBTS,2016,1,12-02-2016 09:28:00 AM,53.4105,2.839,33,0.14106624703919396,0.07303707323753258,51
21957,NS-IBTS,2016,1,12-02-2016 09:33:00 AM,55.0879,5.7064,44,6.991288719062284,18.70794111505,51
21958,NS-IBTS,2016,1,12-02-2016 09:40:00 AM,54.1883,4.3532,50,50.834693904151436,310.17671681316534,51
21959,NS-IBTS,2016,1,12-02-2016 12:15:00 PM,55.1301,6.1517,47,2.918281944900591,30.47790754073367,51
21960,NS-IBTS,2016,1,12-02-2016 12:35:00 PM,53.9864,3.8814,45,5.571253146341812,68.50514465436709,51
21961,NS-IBTS,2016,1,12-02-2016 01:30:00 PM,53.7813,3.4737,37,0.2744664227953683,8.887732875775919,51
21962,NS-IBTS,2016,1,12-02-2016 03:07:00 PM,56.5337,1.159,86,0.0,2271.2982433043376,51
21963,NS-IBTS,2016,1,12-02-2016 03:09:00 PM,54.8407,6.3505,41,5.609596193286472,123.07666289271644,51
21966,NS-IBTS,2016,1,13-02-2016 07:09:00 AM,55.6025,2.1599,81,0.0,22.615031222686746,51
21967,NS-IBTS,2016,1,13-02-2016 07:21:00 AM,54.8675,7.1597,26,7.007132528053034,136.43475880309066,51
21968,NS-IBTS,2016,1,13-02-2016 07:28:00 AM,56.6977,0.8487,87,0.0,24.70801407928242,51
21969,NS-IBTS,2016,1,13-02-2016 08:50:00 AM,54.761,4.8428,45,8.972110756007455,15.674052072051278,51
21970,NS-IBTS,2016,1,13-02-2016 09:37:00 AM,55.3785,2.2641,36,0.0,6.854232272419928,51
21971,NS-IBTS,2016,1,13-02-2016 10:43:00 AM,55.3369,7.0465,30,19.79642664806051,837.9263475722145,51
21972,NS-IBTS,2016,1,13-02-2016 11:43:00 AM,55.3941,1.7819,46,0.0,0.704169927321553,51
21973,NS-IBTS,2016,1,13-02-2016 11:48:00 AM,57.3073,0.905,92,0.0,0.0,51
21974,NS-IBTS,2016,1,13-02-2016 11:58:00 AM,54.4048,4.8528,46,4.7624802444120755,35.88786171963769,51
21975,NS-IBTS,2016,1,13-02-2016 01:04:00 PM,55.5575,7.0763,30,17.7646654658951,1032.6071158570185,51
21976,NS-IBTS,2016,1,13-02-2016 01:56:00 PM,57.1847,1.2108,89,0.0,2.2729029941541357,51
21977,NS-IBTS,2016,1,13-02-2016 02:44:00 PM,55.6314,1.2246,76,0.0,78.60388929628502,51
21978,NS-IBTS,2016,1,13-02-2016 03:41:00 PM,54.6394,5.5236,45,1.5121425683663072,24.051533210252387,51
21982,NS-IBTS,2016,1,14-02-2016 07:02:00 AM,55.7909,3.4712,57,0.0,460.55195126562734,51
21983,NS-IBTS,2016,1,14-02-2016 07:10:00 AM,54.1704,5.2483,43,0.9869285359523494,21.50391357272905,51
21984,NS-IBTS,2016,1,14-02-2016 07:15:00 AM,56.3037,7.1707,34,16.714034974972233,133.24733710515392,51
21985,NS-IBTS,2016,1,14-02-2016 07:15:00 AM,57.3113,2.4853,80,0.0,366.89411350873684,51
21986,NS-IBTS,2016,1,14-02-2016 09:43:00 AM,56.1833,6.6106,41,5.514950232531507,352.24983688799205,51
21987,NS-IBTS,2016,1,14-02-2016 09:46:00 AM,57.6273,2.1973,82,0.0,4831.5969667652225,51
21988,NS-IBTS,2016,1,14-02-2016 09:53:00 AM,56.1201,3.4217,72,0.0,626.7013581125925,51
21989,NS-IBTS,2016,1,14-02-2016 10:30:00 AM,53.8982,5.7212,34,0.4454605410505326,6.624876935530036,51
21990,NS-IBTS,2016,1,14-02-2016 12:46:00 PM,56.1185,2.716,79,0.0,618.13177779076,51
21991,NS-IBTS,2016,1,14-02-2016 01:00:00 PM,55.9616,6.3568,45,5.0223498714575,518.8426282615949,51
21992,NS-IBTS,2016,1,14-02-2016 01:05:00 PM,57.8487,1.2965,91,0.0,0.0,51
21993,NS-IBTS,2016,1,14-02-2016 01:08:00 PM,53.8634,6.1344,32,0.9084939176459611,21.67426395710519,51
21994,NS-IBTS,2016,1,14-02-2016 03:27:00 PM,58.1758,1.2537,131,0.0,1.1997308820331514,51
21995,NS-IBTS,2016,1,14-02-2016 04:11:00 PM,56.2734,1.855,87,0.0,1169.2876911636934,51
21999,NS-IBTS,2016,1,15-02-2016 07:01:00 AM,54.1039,6.2621,33,0.3516088078269918,4.274897569440585,51
22000,NS-IBTS,2016,1,15-02-2016 07:13:00 AM,56.8429,5.0826,65,0.0,533.3377961350947,51
22001,NS-IBTS,2016,1,15-02-2016 07:17:00 AM,55.8274,0.5699,95,0.0,0.0,51
22002,NS-IBTS,2016,1,15-02-2016 07:32:00 AM,58.164,0.2657,142,0.0,0.30018823063271716,51
22003,NS-IBTS,2016,1,15-02-2016 10:20:00 AM,57.9098,0.6832,136,0.0,0.9898316028868137,51
22004,NS-IBTS,2016,1,15-02-2016 10:28:00 AM,57.2659,5.121,53,0.0,0.0,51
22005,NS-IBTS,2016,1,15-02-2016 11:00:00 AM,54.2527,5.737,41,0.09762999584385668,29.277854654764536,51
22006,NS-IBTS,2016,1,15-02-2016 11:20:00 AM,56.209,0.5405,88,0.0,0.257824985373594,51
22007,NS-IBTS,2016,1,15-02-2016 02:09:00 PM,57.7122,5.1704,106,0.0,2846.9279210349614,51
22008,NS-IBTS,2016,1,15-02-2016 02:55:00 PM,57.8048,-0.5962,109,0.0,0.0,51
22009,NS-IBTS,2016,1,15-02-2016 04:05:00 PM,56.352,-0.4806,76,0.0,0.0,51
22013,NS-IBTS,2016,1,16-02-2016 06:55:00 AM,53.6673,4.8424,33,0.06650868959195892,26.32530263361419,51
22014,NS-IBTS,2016,1,16-02-2016 07:17:00 AM,56.9614,6.4546,54,2.5877500839875314,573.0057169865592,51
22015,NS-IBTS,2016,1,16-02-2016 07:34:00 AM,57.8093,-2.5855,85,0.2765620796866768,3.714715230303576,51
22016,NS-IBTS,2016,1,16-02-2016 09:21:00 AM,57.1003,6.7801,58,0.7453583251138858,42.39857271951381,51
22017,NS-IBTS,2016,1,16-02-2016 10:37:00 AM,57.8748,-3.2685,61,1.4008682540386637,39.330689420744775,51
22018,NS-IBTS,2016,1,16-02-2016 11:29:00 AM,56.7511,-1.5464,54,0.0,0.0,51
22019,NS-IBTS,2016,1,16-02-2016 11:41:00 AM,57.0954,7.2596,34,8.444593497630898,38.04574736098941,51
22020,NS-IBTS,2016,1,16-02-2016 02:07:00 PM,56.8796,7.3078,31,8.341201781628271,28.75291511769428,51
22024,NS-IBTS,2016,1,17-02-2016 07:30:00 AM,57.2858,8.6033,25,1.222409504016295,3.664474717883742,51
22025,NS-IBTS,2016,1,17-02-2016 07:36:00 AM,58.1745,-3.1762,67,0.0,0.8813102094454942,51
22026,NS-IBTS,2016,1,17-02-2016 07:51:00 AM,56.4131,-1.4436,58,0.0,0.5821909580607718,51
22027,NS-IBTS,2016,1,17-02-2016 09:38:00 AM,52.7038,2.3144,51,0.0,0.0,51
22028,NS-IBTS,2016,1,17-02-2016 10:20:00 AM,58.3562,-2.5677,55,0.0,1.1818371245671064,51
22029,NS-IBTS,2016,1,17-02-2016 10:29:00 AM,57.3735,9.0366,22,4.930537618365896,2.461331709264027,51
22030,NS-IBTS,2016,1,17-02-2016 10:31:00 AM,56.3947,-2.0859,56,0.0,2.160161202251232,51
22031,NS-IBTS,2016,1,17-02-2016 01:25:00 PM,56.7319,-2.248,53,1.8257008104417507,5.114173149410893,51
22032,NS-IBTS,2016,1,17-02-2016 01:39:00 PM,58.842,-2.3742,79,0.0,0.11284643642220278,51
22033,NS-IBTS,2016,1,17-02-2016 01:40:00 PM,57.5731,8.9153,47,4.505912287372299,36.147231110209184,51
22034,NS-IBTS,2016,1,17-02-2016 01:45:00 PM,52.2567,2.5397,44,0.0,13.984491265549714,51
22035,NS-IBTS,2016,1,17-02-2016 03:38:00 PM,58.9288,-1.8933,91,0.0,0.4038620591501461,51
22036,NS-IBTS,2016,1,17-02-2016 04:23:00 PM,57.0473,-1.7482,122,0.024653792814115713,3.469657350963208,51
22040,NS-IBTS,2016,1,18-02-2016 07:01:00 AM,51.3955,2.2807,39,0.0,1.1872412594020025,51
22041,NS-IBTS,2016,1,18-02-2016 07:22:00 AM,57.0851,-0.2663,82,0.0,0.0,51
22042,NS-IBTS,2016,1,18-02-2016 07:57:00 AM,59.035,0.0678,136,0.0,497.8317351708482,51
22043,NS-IBTS,2016,1,18-02-2016 09:57:00 AM,51.6295,2.8127,39,0.0,15.491802737819352,51
22044,NS-IBTS,2016,1,18-02-2016 10:10:00 AM,58.87,0.2688,139,0.0,4407.589601386929,51
22045,NS-IBTS,2016,1,18-02-2016 10:22:00 AM,56.6037,-0.2831,81,0.0,0.0,51
22046,NS-IBTS,2016,1,18-02-2016 01:24:00 PM,58.8725,-0.6202,132,0.0,171.47738182025094,51
22047,NS-IBTS,2016,1,18-02-2016 03:03:00 PM,59.0665,-0.8228,132,0.0,19.73177500522648,51
22048,NS-IBTS,2016,1,18-02-2016 03:15:00 PM,51.8095,3.6022,25,1.6026966332523551,9.744489804335087,51
22056,NS-IBTS,2016,1,19-02-2016 07:12:00 AM,53.9417,0.9036,48,0.0,2.0963702909656687,51
22057,NS-IBTS,2016,1,19-02-2016 07:19:00 AM,58.2273,-1.5928,102,0.0,0.33590864446931334,51
22058,NS-IBTS,2016,1,19-02-2016 09:33:00 AM,53.9087,1.2612,40,0.0,0.7911285802949084,51
22059,NS-IBTS,2016,1,19-02-2016 10:07:00 AM,57.7918,-1.4612,77,0.7575489132231465,4.9332374259318845,51
22060,NS-IBTS,2016,1,19-02-2016 10:35:00 AM,50.604,1.4536,32,0.0,107.54411977402826,51
22061,NS-IBTS,2016,1,19-02-2016 01:15:00 PM,53.4316,1.5648,27,0.0,0.2428067848435972,51
22062,NS-IBTS,2016,1,19-02-2016 04:21:00 PM,53.4693,0.909,23,0.0,14.771164368743921,51
22070,NS-IBTS,2016,1,20-02-2016 06:49:00 AM,52.29,1.8931,30,0.0,0.0,51
22071,NS-IBTS,2016,1,20-02-2016 09:22:00 AM,52.2547,2.3552,43,0.0,0.40154068903245477,51
22072,NS-IBTS,2016,1,20-02-2016 12:52:00 PM,52.6585,2.2929,43,0.0,0.0,51
22073,NS-IBTS,2016,1,20-02-2016 03:45:00 PM,52.6521,1.9228,46,0.0,0.0,51
22080,NS-IBTS,2016,1,21-02-2016 06:53:00 AM,51.7325,1.7356,31,0.0,0.5467709855708132,51
22081,NS-IBTS,2016,1,21-02-2016 09:39:00 AM,51.325,1.7455,47,0.0,676.4053107740597,51
22087,NS-IBTS,2016,1,22-02-2016 11:12:00 AM,50.1878,1.1679,27,0.0,81.39014989440001,51
22088,NS-IBTS,2016,1,22-02-2016 05:34:00 PM,51.1083,2.0536,37,0.0,171.668133475832,51
22098,NS-IBTS,2016,1,23-02-2016 06:33:00 AM,51.5963,2.7943,30,0.0,36.461217496286686,51
22099,NS-IBTS,2016,1,23-02-2016 09:57:00 AM,51.8397,3.498,30,2.219341873082667,29.61232207692023,51
22100,NS-IBTS,2016,1,23-02-2016 01:04:00 PM,52.2031,3.6379,30,0.0,3.579579581200299,51
22101,NS-IBTS,2016,1,23-02-2016 04:16:00 PM,52.6799,3.2686,32,0.0,0.3711150916355726,51
22116,NS-IBTS,2016,1,24-02-2016 06:45:00 AM,53.4104,3.1276,30,0.11143101052497208,10.856662305167198,51
22117,NS-IBTS,2016,1,24-02-2016 10:10:00 AM,53.4269,2.4695,31,0.0,0.3178187175213326,51
22118,NS-IBTS,2016,1,24-02-2016 12:59:00 PM,53.725,2.4172,31,0.0,0.36726017487822143,51
22119,NS-IBTS,2016,1,24-02-2016 03:33:00 PM,53.7502,2.774,31,0.0,1.96818188535914,51
22131,NS-IBTS,2016,1,25-02-2016 06:37:00 AM,53.038,4.2483,37,0.0,41.30583083131781,51
22132,NS-IBTS,2016,1,25-02-2016 09:47:00 AM,52.6666,4.3712,20,0.0,3.238287998926933,51
22373,NS-IBTS,2016,3,17-07-2016 06:23:00 AM,61.5774,1.4756,172,0.0,64.68404541535972,52
22374,NS-IBTS,2016,3,17-07-2016 08:29:00 PM,61.3348,1.3047,156,0.0,0.9410338781104229,52
22387,NS-IBTS,2016,3,18-07-2016 03:29:00 AM,60.7654,1.2569,145,0.0,0.0,52
22388,NS-IBTS,2016,3,18-07-2016 09:15:00 AM,60.0565,1.0543,126,0.0,8.897343483914309,52
22389,NS-IBTS,2016,3,18-07-2016 12:19:00 PM,59.7561,1.1003,122,0.0,2.237738334867974,52
22390,NS-IBTS,2016,3,18-07-2016 05:15:00 PM,59.171,1.053,115,0.0,0.8612445257388268,52
22404,NS-IBTS,2016,3,19-07-2016 04:03:00 AM,59.8393,0.4813,127,0.0,0.0,52
