,Unnamed: 0,Survey,Year,ShootLat,ShootLong,DateTime,Clupea_harengus_JUV,Clupea_harengus_SA,Clupea_harengus_LA
17290,17290,NS-IBTS,2011,55.2894,8.0238,2011-01-30 14:40:00,4357.028623492321,0.19226173442823946,0.0
20513,20513,NS-IBTS,2016,58.0062,-1.182,2016-08-25 04:52:00,0.0,0.0,1131.2436707218394
17287,17287,NS-IBTS,2011,55.2217,2.5803,2011-08-14 10:41:00,0.0,2.4284786794865605,134.45531187361038
12484,12484,NS-IBTS,2003,52.8,2.7167,2003-02-15 07:14:00,48.619425400622156,0.04066826042276174,0.0
14029,14029,NS-IBTS,2005,56.7567,3.5217,2005-07-25 13:34:00,61.820437228027394,0.2629187863532376,0.5915469493554033
18756,18756,NS-IBTS,2013,58.7985,2.5058,2013-11-02 11:15:00,0.0,0.0,7.4556293574937715
2635,2635,NS-IBTS,1985,53.1,0.5167,1985-05-02 08:14:00,153.92990532190402,0.2049129184790235,0.8879634897465216
17797,17797,NS-IBTS,2012,54.0753,4.1426,2012-01-25 12:07:00,18338.29986191772,17.20727919241719,5.117321795319142
4348,4348,NS-IBTS,1988,59.4667,-0.4167,1988-02-14 16:28:00,0.0,0.0,102.20727861929558
9387,9387,NS-IBTS,1998,54.8,4.5,1998-11-02 16:18:00,9512.515535585078,229.41801456367767,12.502041457027168
8172,8172,NS-IBTS,1996,53.3333,3.7667,1996-02-25 09:42:00,214.6874708025251,0.7102863768685648,0.2261681804266712
4707,4707,NS-IBTS,1989,58.3,1.45,1989-02-20 20:40:00,0.0,0.0,282.55735636035627
12268,12268,NS-IBTS,2002,58.2333,-0.5333,2002-08-25 08:20:00,0.0,0.0,358.4798539829991
15029,15029,NS-IBTS,2007,54.9294,-0.2486,2007-08-02 07:37:00,0.0,0.0,0.18763030346707105
19206,19206,NS-IBTS,2014,57.021,0.67,2014-11-02 16:49:00,0.0,0.0,0.7479103400335629
7909,7909,NS-IBTS,1995,57.2,5.7833,1995-01-29 09:47:00,232.9806719001125,51.27100403391383,37.477295869719356
1073,1073,NS-IBTS,1980,54.3833,5.2833,1980-05-03 14:55:00,154.79634545493278,2.087344664080304,0.0
8066,8066,NS-IBTS,1995,59.05,-2.0667,1995-02-15 16:06:00,0.0,0.0,1.0610300746566743
16634,16634,NS-IBTS,2010,54.2998,0.5583,2010-02-16 10:28:00,0.0,0.3193731849435467,24.190695994617425
21329,21329,NS-IBTS,2018,52.5978,2.4621,2018-11-08 14:22:00,0.0,0.0,2.8744935180844218
9345,9345,NS-IBTS,1998,54.2667,7.5,1998-06-01 13:50:00,40078.45322340475,1.6703097704294694,0.0
16259,16259,NS-IBTS,2009,56.763000000000005,2.4928,2009-08-23 18:20:00,0.0,0.0,0.07395438398519869
13997,13997,NS-IBTS,2005,56.3623,12.2635,2005-08-02 15:18:00,0.0,4.094526988300633,364.75983563514257
2012,2012,NS-IBTS,1983,55.3167,8.0333,1983-02-18 14:00:00,7647.272759510063,0.2589505025181667,0.0
13907,13907,NS-IBTS,2005,55.4825,1.3694,2005-02-18 07:14:00,0.0,0.42491566348139054,0.09595556556573658
15895,15895,NS-IBTS,2008,59.2415,-1.4963,2008-11-08 05:18:00,0.0,0.0,64.4996185956833
6609,6609,NS-IBTS,1993,55.3833,-1.0833,1993-09-17 05:20:00,0.0,0.0,283.7176555543234
15321,15321,NS-IBTS,2007,58.8557,3.3633,2007-08-19 17:22:00,0.0,0.0,1.5294087822423874
10686,10686,NS-IBTS,2000,55.6333,2.3166,2000-01-02 10:03:00,0.0,305.45980475340104,715.0617721367453
13607,13607,NS-IBTS,2004,58.843,-0.5805,2004-08-16 16:48:00,0.0,0.0,1532.881910144898
19773,19773,NS-IBTS,2015,56.7568,4.4337,2015-02-19 11:18:00,0.0,2.327854139206376,10.825480540292569
17244,17244,NS-IBTS,2011,54.727,5.2017,2011-02-02 09:28:00,88176.72712009132,614.9225159615451,185.57471849430974
17917,17917,NS-IBTS,2012,55.9277,6.5873,2012-01-25 14:30:00,378.8582386345433,7.7792759336425545,1.9040626230670072
12559,12559,NS-IBTS,2003,54.3167,2.2167,2003-06-02 07:19:00,318.6340700999163,33.73035649509292,39.21494399475977
16587,16587,NS-IBTS,2010,53.8321,2.6455,2010-09-08 05:19:00,594.5326948024115,0.3988755645849885,0.0
17003,17003,NS-IBTS,2010,58.8757,-2.311,2010-02-14 09:55:00,0.0,0.0,1.3086989834274254
9814,9814,NS-IBTS,1998,60.6333,1.3833,1998-01-31 06:18:00,0.0,0.0,0.7291934299005343
9515,9515,NS-IBTS,1998,56.3167,7.05,1998-01-28 14:18:00,47.485079916327315,1.6077529294567527,0.14790876797039734
19404,19404,NS-IBTS,2014,59.5763,-1.2473,2014-02-16 11:21:00,0.0,0.0,10.143322504232314
21326,21326,NS-IBTS,2018,52.388999999999996,3.7074,2018-01-27 10:00:00,69.67371533538564,1.3214133382180522,0.9547438846245796
13476,13476,NS-IBTS,2004,57.6133,0.7979999999999999,2004-07-29 15:54:00,0.0,0.0,1912.4138790583395
6468,6468,NS-IBTS,1993,53.9,4.8333,1993-02-16 07:42:00,4824.065726980816,21.752620832388654,5.364124045791172
3736,3736,NS-IBTS,1987,55.7333,3.4667,1987-10-02 14:30:00,0.0,431.76780721365236,0.0
21825,21825,NS-IBTS,2018,60.2631,2.5978,2018-12-02 13:30:00,0.0,0.0,50.671556743058424
6673,6673,NS-IBTS,1993,56.2167,4.4,1993-08-25 12:10:00,0.0,211.05893513549702,185.09458316532826
2050,2050,NS-IBTS,1983,56.1167,7.0667,1983-02-15 08:18:00,3444.356283544384,6.972440978041519,0.471352267563555
20493,20493,NS-IBTS,2016,57.831,-1.126,2016-05-08 12:29:00,0.0,0.21333601789223045,10.337533302963044
20870,20870,NS-IBTS,2017,55.3815,-1.1677,2017-08-02 07:55:00,0.0,0.053847563416331234,0.6812140436634855
16821,16821,NS-IBTS,2010,56.8833,6.3033,2010-02-22 06:59:00,0.0,0.15437359408305604,0.0
13415,13415,NS-IBTS,2004,56.9567,3.545,2004-02-18 16:41:00,0.0,0.0,0.17638049513921006
16533,16533,NS-IBTS,2010,51.6456,2.5585,2010-02-17 07:23:00,0.0,1.1479188712865458,16.57030278782674
9526,9526,NS-IBTS,1998,56.45,-2.2667,1998-09-02 15:38:00,291.1260976543851,52.538728451616386,14.58186723032871
15632,15632,NS-IBTS,2008,55.9503,4.1011,2008-05-02 15:21:00,0.0,0.0,0.10416992152274156
16510,16510,NS-IBTS,2010,50.2015,0.4721,2010-02-16 09:41:00,0.0,0.061357943139612035,3.7933314438488965
420,420,NS-IBTS,1978,54.45,8.0667,1978-09-02 10:05:00,0.0,0.9313394268646517,0.0
4907,4907,NS-IBTS,1990,56.0833,5.9333,1990-09-02 09:00:00,844.3255455229079,8.593413406948722,2.99871118090599
3284,3284,NS-IBTS,1986,55.6667,6.8167,1986-02-18 14:21:00,19233.2562915716,136.63058278699842,2.8315786548190407
19740,19740,NS-IBTS,2015,56.3807,-2.0837,2015-06-02 10:53:00,19615.593782173048,223.8075309692197,2.161943117848109
869,869,NS-IBTS,1979,56.6667,1.3,1979-06-03 10:03:00,0.0,27.088732030399786,32.69160601227991
3484,3484,NS-IBTS,1986,59.25,1.4833,1986-05-02 20:34:00,0.0,0.0,40.64966277663672
8483,8483,NS-IBTS,1996,57.35,11.5833,1996-12-02 13:23:00,2681.423116710511,194.66025012490883,195.46602616864482
13837,13837,NS-IBTS,2005,54.5815,3.3665,2005-08-14 06:31:00,2103.894310367163,0.7623544508078768,0.07395438398519869
13580,13580,NS-IBTS,2004,58.4633,3.9287,2004-08-14 16:53:00,0.0,0.0,0.4038620591501461
20090,20090,NS-IBTS,2016,51.8095,3.6022,2016-02-18 15:15:00,1602.6966332523552,5.958897563444582,3.7855922408905065
15499,15499,NS-IBTS,2008,53.9643,5.563,2008-01-30 09:58:00,3018.402956679711,8.995106626524972,6.352229028116143
5699,5699,NS-IBTS,1991,59.85,-2.2333,1991-02-13 08:19:00,0.0,0.0,25.87376941618627
11169,11169,NS-IBTS,2001,53.7667,3.5,2001-09-08 16:36:00,5099.613293367849,0.6812909423185545,0.0
17964,17964,NS-IBTS,2012,56.4508,11.0862,2012-08-18 05:17:00,0.0,0.0,23.564293403548344
776,776,NS-IBTS,1979,55.25,-0.5,1979-03-27 01:50:00,0.0,0.0,0.5041646023026669
11454,11454,NS-IBTS,2001,56.8167,12.2167,2001-07-02 11:45:00,0.0,280.6790539013901,439.8980674458269
5618,5618,NS-IBTS,1991,58.3833,1.1667,1991-08-23 16:28:00,0.0,0.0,33.887270388006804
15050,15050,NS-IBTS,2007,55.2888,4.2535,2007-08-18 04:37:00,6770.673682852768,14.415080897059234,5.120272486042837
16850,16850,NS-IBTS,2010,57.2533,4.0817,2010-09-07 12:36:00,0.0,0.0674577410968489,4.5640525486319135
1296,1296,NS-IBTS,1981,52.7,4.25,1981-02-16 14:27:00,0.0,0.0,4238.62914959266
2401,2401,NS-IBTS,1984,55.5833,1.3,1984-11-02 07:26:00,0.0,1.1857126916950511,1.20370798398448
13047,13047,NS-IBTS,2003,59.75,3.1333,2003-09-22 06:13:00,0.0,0.0,0.6057930887252192
8561,8561,NS-IBTS,1996,58.0833,4.8,1996-03-09 10:06:00,0.0,0.0,1.2827590284806347
14094,14094,NS-IBTS,2005,57.4685,10.8767,2005-05-09 14:26:00,31877.721227298643,6.992105839398418,0.0
20721,20721,NS-IBTS,2017,52.2293,3.6513,2017-02-20 15:10:00,0.0,0.7041839291828494,0.5793228564087918
15562,15562,NS-IBTS,2008,54.8245,1.249,2008-08-25 05:10:00,0.0,0.0,0.5517324677111949
13090,13090,NS-IBTS,2003,60.8887,0.5893,2003-06-08 14:15:00,0.0,0.0,13.107966289830046
19347,19347,NS-IBTS,2014,58.516999999999996,-2.415,2014-01-08 17:32:00,0.0,0.3235330642158306,0.7084798265623657
5962,5962,NS-IBTS,1992,55.5167,4.55,1992-08-23 18:44:00,0.0,0.0,0.5301057896975214
9465,9465,NS-IBTS,1998,55.8,0.65,1998-10-02 16:11:00,0.0,0.0,313.6450355191734
4527,4527,NS-IBTS,1989,55.3333,7.05,1989-02-17 09:40:00,10038.174315298482,5.390878134846994,0.30866586649361755
5116,5116,NS-IBTS,1991,51.9,1.8167,1991-01-21 10:28:00,0.0,0.0,0.8155834570232341
11389,11389,NS-IBTS,2001,56.224,10.9653,2001-12-09 05:21:00,2123.2236377151808,44.671882528722364,10.833087731137306
17391,17391,NS-IBTS,2011,56.5645,1.156,2011-01-29 14:37:00,0.0,0.0,13.614202390455501
5369,5369,NS-IBTS,1991,56.2667,-0.5667,1991-05-02 16:55:00,0.0,0.2465704533497907,2.9723938924355493
18055,18055,NS-IBTS,2012,57.3742,11.3153,2012-08-20 12:23:00,0.0,6.7987284364459155,648.8249278220673
11253,11253,NS-IBTS,2001,54.5667,3.35,2001-02-13 06:53:00,1619.6066257229536,12.821941222123588,7.05522198613428
15525,15525,NS-IBTS,2008,54.2993,6.563,2008-08-22 17:22:00,132401.6112275008,0.0,0.0
11498,11498,NS-IBTS,2001,57.35,1.0833,2001-09-02 16:54:00,0.0,0.3614013174183565,19.38556438052307
2609,2609,NS-IBTS,1985,51.75,1.7667,1985-01-02 12:50:00,0.0,0.0,1.929772138903342
4197,4197,NS-IBTS,1988,56.65,1.05,1988-01-02 10:43:00,0.0,0.0,408.87246922797925
21397,21397,NS-IBTS,2018,54.2446,2.7973,2018-02-21 15:07:00,2325.208703877769,210.5473945172118,28.499612398917247
5469,5469,NS-IBTS,1991,57.1667,11.6667,1991-09-20 05:10:00,0.0,0.3637726504881713,42.524155593231136
13152,13152,NS-IBTS,2004,53.4178,1.494,2004-02-25 10:07:00,391.22514860137017,0.4422380011915341,0.16905112246789442
18769,18769,NS-IBTS,2013,58.8633,3.4367,2013-07-15 15:16:00,0.0,0.0,1.4434836258204133
18576,18576,NS-IBTS,2013,56.7473,2.4828,2013-08-20 06:00:00,0.0,0.0,0.2902542167372832
10722,10722,NS-IBTS,2000,56.1167,3.6,2000-02-21 09:52:00,0.0,563.7543754568452,106.09160626611799
13914,13914,NS-IBTS,2005,55.5907,3.7118,2005-08-16 16:51:00,0.0,47.34306455094368,26.554941434326267
19743,19743,NS-IBTS,2015,56.4483,11.0833,2015-01-29 09:23:00,14626.926858648068,118.0122234734534,208.5492743874722
6840,6840,NS-IBTS,1993,57.75,10.1667,1993-02-22 17:00:00,199.26374689994114,2.5575207390268395,6.4911115013333545
15719,15719,NS-IBTS,2008,56.9222,11.6965,2008-08-02 07:13:00,0.0,0.04531006580650318,0.8823366216139548
444,444,NS-IBTS,1978,54.7833,6.5333,1978-03-03 11:50:00,0.0,47.173574880539725,136.78330078948593
18742,18742,NS-IBTS,2013,58.575,-2.1959999999999997,2013-12-08 18:05:00,0.0,0.0,1380.7184070182725
8744,8744,NS-IBTS,1997,52.7333,4.4,1997-08-28 06:10:00,0.0,0.0,0.5500247125220777
16116,16116,NS-IBTS,2009,54.6467,2.68,2009-11-02 10:40:00,48.96126832446409,0.0876976323684869,0.0
20002,20002,NS-IBTS,2015,59.62,1.7767,2015-08-02 07:46:00,0.0,0.0,2.055717318165843
18233,18233,NS-IBTS,2012,59.7565,0.337,2012-02-14 13:18:00,0.0,0.0,582.1149811060777
3875,3875,NS-IBTS,1987,57.6333,2.4333,1987-07-02 11:39:00,0.0,1.217830862939704,4.16565850325969
5709,5709,NS-IBTS,1991,60.1333,3.15,1991-01-23 11:10:00,0.0,0.0,26.83099020722088
2085,2085,NS-IBTS,1983,56.65,5.6333,1983-10-02 09:10:00,348.906010358966,6.841850434077167,2.098178933671744
12161,12161,NS-IBTS,2002,57.3167,0.55,2002-08-02 09:57:00,0.0,0.3367809343287036,4.066947597382485
8065,8065,NS-IBTS,1995,58.9333,-2.45,1995-02-16 06:41:00,0.0,0.10059405603296173,1.6426046272038708
13905,13905,NS-IBTS,2005,55.4328,-1.0458,2005-02-17 11:10:00,0.0,0.0,0.2737153527741374
3427,3427,NS-IBTS,1986,58.0333,-0.7833,1986-01-02 07:01:00,0.0,0.0,5.0375751637326625
9806,9806,NS-IBTS,1998,60.2333,1.3667,1998-01-28 08:08:00,0.0,0.0,1.416502396227986
18524,18524,NS-IBTS,2013,56.181000000000004,-0.7747,2013-12-08 07:25:00,0.0,0.0674577410968489,20.49264547064172
13856,13856,NS-IBTS,2005,54.81399999999999,6.5397,2005-01-21 07:28:00,2688.899450882485,0.8086316565270668,0.0
12017,12017,NS-IBTS,2002,56.0,5.2686,2002-01-02 07:46:00,27105.957089903848,51.040539827846615,3.0439624448307776
12197,12197,NS-IBTS,2002,57.6668,1.3337,2002-01-26 08:24:00,0.0,0.0,6.594099396138816
7639,7639,NS-IBTS,1995,52.7833,3.9333,1995-05-02 07:19:00,0.0,0.11775476911332974,16.246363506011715
12709,12709,NS-IBTS,2003,56.15,-2.3,2003-10-02 07:30:00,1530.4348920847726,30.54915963227435,3.1563947808855914
14151,14151,NS-IBTS,2005,57.9262,9.6098,2005-08-09 09:48:00,0.0,0.0,7.39143149673834
11585,11585,NS-IBTS,2001,58.023999999999994,9.8575,2001-04-09 06:53:00,0.0,0.0,0.8842971613435784
222,222,NS-IBTS,1977,57.1333,6.4333,1977-02-20 09:25:00,0.0,1.383432770623867,31.596963129168177
4668,4668,NS-IBTS,1989,57.6833,10.9,1989-02-13 09:30:00,5903.660433257264,80.91657276105721,16.514833458375694
8780,8780,NS-IBTS,1997,53.9333,1.2833,1997-08-16 05:43:00,21005.67284722376,8.332128969937969,0.3096305177669761
801,801,NS-IBTS,1979,55.5,6.4833,1979-11-02 06:45:00,75.88933349180692,3.583866351568465,0.0
15005,15005,NS-IBTS,2007,54.6994,4.5837,2007-02-18 12:13:00,31691.45975253605,1243.1847670713496,59.426007464835564
21205,21205,NS-IBTS,2017,59.3098,2.5278,2017-02-13 07:30:00,0.0,0.0,25.177292805646076
2729,2729,NS-IBTS,1985,54.3833,3.7333,1985-09-02 16:10:00,0.0,62.31250262538227,87.72249919958202
11868,11868,NS-IBTS,2002,54.2955,6.591,2002-08-25 07:36:00,69624.53371085977,25.411615676686214,0.0
13507,13507,NS-IBTS,2004,57.7948,-1.4545,2004-01-29 08:07:00,0.0,0.12271588627922407,0.3992857547355868
3403,3403,NS-IBTS,1986,57.6833,2.3167,1986-07-02 07:38:00,0.0,0.19627342533330985,1.0959751859744111
12610,12610,NS-IBTS,2003,54.8605,7.7457,2003-05-02 07:13:00,6559.156324240039,42.0297485058705,0.691917216565519
13241,13241,NS-IBTS,2004,54.8167,6.5805,2004-01-22 10:23:00,4422.06158893778,10.563541727192591,3.9136764054091766
15484,15484,NS-IBTS,2008,53.8585,6.1911,2008-10-02 13:35:00,14973.87819987142,245.649904687981,19.43473889481491
35,35,NS-IBTS,1977,53.7833,2.5833,1977-02-24 14:00:00,0.0,0.061357943139612035,0.0
13351,13351,NS-IBTS,2004,56.2127,10.9643,2004-01-27 07:16:00,1530.4348920847726,148.12839093825534,9.036125906381722
4207,4207,NS-IBTS,1988,56.7167,0.5167,1988-01-02 08:22:00,0.0,0.0,104.40123317160544
929,929,NS-IBTS,1979,57.7833,1.3833,1979-03-22 22:10:00,0.0,0.12881568423646095,0.3558519428752959
9256,9256,NS-IBTS,1998,52.2167,3.15,1998-01-30 07:27:00,4909.283098900386,9.429919014182069,3.4350675608181565
16370,16370,NS-IBTS,2009,58.0292,9.8629,2009-01-21 09:12:00,0.0,0.0,2.2673480907820824
69,69,NS-IBTS,1977,54.3,7.4333,1977-08-02 12:28:00,205.9650678331733,5.277890411065672,2.3162875453561287
11314,11314,NS-IBTS,2001,55.25,2.4333,2001-02-22 13:15:00,0.0,0.0674577410968489,2.4690355010928418
2999,2999,NS-IBTS,1985,58.6833,-1.4167,1985-02-18 08:00:00,0.0,0.0,11300.142547464175
1772,1772,NS-IBTS,1982,56.95,6.85,1982-12-02 16:20:00,0.0,0.3022124718631787,0.2356761337817775
10972,10972,NS-IBTS,2000,58.8,2.5333,2000-01-09 16:49:00,0.0,1.4166125630338269,48.01583240908882
7149,7149,NS-IBTS,1994,54.65,6.4833,1994-02-19 13:59:00,8373.347790930653,65.75047994753533,13.450770845302152
8572,8572,NS-IBTS,1996,58.2167,11.2,1996-02-14 09:27:00,12184.514706178146,21.839784442081818,1127.826246308318
16065,16065,NS-IBTS,2009,53.8578,6.1866,2009-07-02 07:19:00,514.5129569455783,0.19820283995017066,0.414390020050672
15969,15969,NS-IBTS,2008,61.1778,0.2687,2008-01-30 13:32:00,0.0,0.0,184.4340123906428
12989,12989,NS-IBTS,2003,58.8333,-1.15,2003-03-02 12:55:00,0.0,0.0,42.732166068140884
20747,20747,NS-IBTS,2017,53.3887,2.6873,2017-07-22 05:18:00,721.0628816232928,0.04066826042276174,0.0
2430,2430,NS-IBTS,1984,56.0833,3.9,1984-02-14 13:45:00,0.0,0.06809266489396809,0.0
12378,12378,NS-IBTS,2002,60.0152,-1.6165,2002-10-08 09:45:00,0.0,0.0,5083.349165349104
170,170,NS-IBTS,1977,56.1667,1.9,1977-02-18 09:10:00,0.0,31.176389128971262,55.407714680682496
18651,18651,NS-IBTS,2013,57.6087,2.2207,2013-01-31 16:05:00,0.0,0.0,3.311680181333096
4115,4115,NS-IBTS,1988,55.2667,1.75,1988-08-02 15:10:00,0.0,0.054063000759805316,1.2369373767173668
2641,2641,NS-IBTS,1985,53.3333,4.2833,1985-02-27 17:25:00,9682.491373400157,139.30246993596072,4.733080575052716
15592,15592,NS-IBTS,2008,55.2848,4.245,2008-03-09 08:12:00,273.80871523843933,1.1140208035383377,2.4818340486507444
13646,13646,NS-IBTS,2004,59.7,3.175,2004-11-09 01:35:00,0.0,0.0,7.8672120792263325
4747,4747,NS-IBTS,1989,59.75,1.35,1989-01-02 22:02:00,0.0,0.0,819.3751322236627
7839,7839,NS-IBTS,1995,56.5833,6.8833,1995-08-17 06:18:00,9931.452876912055,171.23725208522958,115.3732878010367
17780,17780,NS-IBTS,2012,53.852,7.4058,2012-01-24 14:43:00,3340.809958240955,2.4648651615705024,0.0
21232,21232,NS-IBTS,2017,59.869,1.6616,2017-02-14 07:30:00,0.0,0.0,6.712052626429043
6755,6755,NS-IBTS,1993,57.0,-1.7,1993-08-21 09:41:00,0.0,2.9077184386855017,70.33099015820915
20804,20804,NS-IBTS,2017,54.4069,1.1641,2017-07-27 15:04:00,0.0,2.7180651889502165,2.624530154579396
4043,4043,NS-IBTS,1988,53.9167,6.5333,1988-02-18 10:20:00,137626.26098722155,38.7649654048448,9.87730772779576
1893,1893,NS-IBTS,1983,53.6833,2.8167,1983-02-23 14:28:00,75.23057669838667,3.042626891419074,1.4149929966725918
3618,3618,NS-IBTS,1987,54.1167,7.3333,1987-09-02 20:51:00,1246.145358027748,1.5089108404944256,0.0
17682,17682,NS-IBTS,2011,60.2402,2.5575,2011-01-27 13:46:00,0.0,0.0,0.5442293982661491
10912,10912,NS-IBTS,2000,57.95,-2.9167,2000-08-02 13:10:00,0.0,73.8150770961846,8.169819132350488
6811,6811,NS-IBTS,1993,57.45,8.5833,1993-07-09 11:35:00,0.0,0.0,0.18763030346707105
17168,17168,NS-IBTS,2011,53.7823,3.5097,2011-08-13 08:50:00,0.0,0.0,0.08819024756960503
4641,4641,NS-IBTS,1989,57.3167,2.6667,1989-10-02 19:24:00,0.0,0.0674577410968489,43.34246207944341
10644,10644,NS-IBTS,2000,55.05,4.85,2000-02-15 13:39:00,3368.6028637605873,7.27297385290248,0.0
3833,3833,NS-IBTS,1987,56.95,7.2,1987-11-02 14:26:00,288.28700541719337,6.1411152539066665,0.2287696428686868
21115,21115,NS-IBTS,2017,58.1118,-0.6893,2017-09-02 07:46:00,0.0,0.0,3.3752924950283982
9211,9211,NS-IBTS,1997,60.3667,-2.6667,1997-08-19 09:56:00,0.0,0.0,14.491832647050016
9930,9930,NS-IBTS,1999,54.3333,4.4833,1999-08-08 07:56:00,74823.170427787,62.26377206858327,16.441068929390298
19830,19830,NS-IBTS,2015,57.3765,11.3165,2015-08-30 08:43:00,5107.934816644323,1377.57762082297,274.22785296212595
6294,6294,NS-IBTS,1992,58.8333,3.35,1992-08-15 14:20:00,0.0,0.0,2.562984240837014
10264,10264,NS-IBTS,1999,57.7833,-1.2167,1999-02-19 14:31:00,0.0,0.0,23.71127031699509
3106,3106,NS-IBTS,1986,53.7167,1.85,1986-02-19 14:37:00,2150.4096893681535,3.7837691485701046,0.0
18592,18592,NS-IBTS,2013,56.876000000000005,12.2923,2013-08-25 12:25:00,0.0,0.0,385.9779282471317
38,38,NS-IBTS,1977,53.8333,4.0,1977-01-30 10:45:00,0.0,1.2496154079523454,2.546240148989039
3339,3339,NS-IBTS,1986,56.6,5.6667,1986-01-21 15:13:00,0.0,3.4200609692476447,1.1904653404368992
2028,2028,NS-IBTS,1983,55.75,4.3833,1983-02-15 15:53:00,202.37155597815175,33.40813514904137,9.299543533488134
19202,19202,NS-IBTS,2014,56.975,0.6409999999999999,2014-11-02 15:17:00,0.0,0.0,0.8347654127486127
6423,6423,NS-IBTS,1993,53.4,3.4167,1993-02-22 19:05:00,92.19112049839985,0.7829706014825002,2.9268883157883785
3660,3660,NS-IBTS,1987,54.65,5.6167,1987-03-02 07:22:00,29054.462949292534,89.78545159611363,1.666718744363865
2017,2017,NS-IBTS,1983,55.4333,1.3833,1983-02-17 15:32:00,166.41476564293748,48.30594418429864,120.3212823846908
5719,5719,NS-IBTS,1991,60.25,2.5833,1991-04-02 10:33:00,0.0,0.0,2.0790531473474974
19108,19108,NS-IBTS,2014,56.0706,7.2332,2014-05-02 10:32:00,23475.139970402633,24.649094946457094,0.0
16897,16897,NS-IBTS,2010,57.735,4.275,2010-02-24 13:32:00,0.0,0.0,0.2287696428686868
709,709,NS-IBTS,1979,54.3167,5.75,1979-05-02 13:11:00,25.29644449726897,2.592400777481909,1.2720914302868274
21430,21430,NS-IBTS,2018,54.8588,3.1926,2018-01-30 10:05:00,0.0,0.0,1.3987727355553337
20496,20496,NS-IBTS,2016,57.8458,10.3413,2016-08-25 08:37:00,0.0,0.5732998120997002,167.19028741429653
3613,3613,NS-IBTS,1987,54.0833,7.35,1987-06-02 09:39:00,63.995530861002166,0.0909652884392426,0.2518127773284406
15963,15963,NS-IBTS,2008,61.0127,-1.022,2008-08-27 05:44:00,0.0,0.0,305.8180597216467
12369,12369,NS-IBTS,2002,59.7167,1.3333,2002-05-02 06:06:00,0.0,0.0,33.837597884007614
1455,1455,NS-IBTS,1981,56.35,12.25,1981-05-02 07:25:00,0.0,4.927694779100102,31.04481816392937
14277,14277,NS-IBTS,2005,59.765,-0.4362,2005-02-24 09:47:00,0.0,0.0,35.581176838368066
4122,4122,NS-IBTS,1988,55.3333,-1.3,1988-12-02 16:06:00,0.0,0.8280071495073399,233.8988283646366
4077,4077,NS-IBTS,1988,54.7,7.6833,1988-04-02 14:25:00,637861.4383888327,53.80919658000726,17.17604623626685
10394,10394,NS-IBTS,1999,59.2667,-1.1667,1999-09-14 06:05:00,0.0,0.0,291.2983763903289
18584,18584,NS-IBTS,2013,56.7823,-0.248,2013-01-28 10:19:00,0.0,0.0,0.4015406890324548
2590,2590,NS-IBTS,1984,59.4667,-1.4,1984-02-27 12:28:00,0.0,0.0,5.7265137082826625
2123,2123,NS-IBTS,1983,57.35,3.1333,1983-01-03 07:15:00,0.0,0.061357943139612035,5.781675842043607
15448,15448,NS-IBTS,2008,52.2662,3.8757,2008-02-19 08:42:00,25.29644449726897,0.7101344399935337,0.5404337013354534
18454,18454,NS-IBTS,2013,55.2545,3.4377,2013-07-02 15:45:00,0.0,5.873219547711531,1.9608837276706776
6185,6185,NS-IBTS,1992,57.7333,-1.2667,1992-05-02 06:40:00,0.0,1.1422542546133547,0.07395438398519869
1440,1440,NS-IBTS,1981,56.2333,0.5,1981-05-02 17:45:00,0.0,0.1672969896694809,1.3203514484664147
8263,8263,NS-IBTS,1996,54.7667,3.7167,1996-02-15 14:04:00,567.5021929250855,4.989253304232936,5.168756774036086
15937,15937,NS-IBTS,2008,60.1,3.1667,2008-07-25 08:44:00,0.0,0.0,2.2972202898282275
20363,20363,NS-IBTS,2016,56.635,-2.23,2016-08-17 16:15:00,75.91488944782246,0.4237869164641045,1.5108217712984096
14822,14822,NS-IBTS,2006,59.76,1.4617,2006-07-22 08:07:00,0.0,0.0,2.3042384429048757
7771,7771,NS-IBTS,1995,55.8,7.4167,1995-02-14 10:22:00,10346.57152634006,5.8423401210697525,0.4053615788870093
6636,6636,NS-IBTS,1993,55.7667,2.4833,1993-08-18 18:06:00,16.766572344905,0.0,1.6516183204789532
7189,7189,NS-IBTS,1994,55.15,6.2667,1994-05-02 10:40:00,7162.276273022725,63.4824171229911,1.267883418509208
21502,21502,NS-IBTS,2018,56.0598,7.1658,2018-02-14 15:46:00,2436.842890150637,0.9635665373839971,0.0808608748982894
12673,12673,NS-IBTS,2003,55.6333,7.1667,2003-04-09 12:55:00,1119.9217900675376,5.462857429275972,0.08819024756960503
16972,16972,NS-IBTS,2010,58.4579,11.0645,2010-07-09 08:30:00,180470.16401530497,93.60910289543708,0.0
407,407,NS-IBTS,1978,54.3167,7.3,1978-02-03 15:14:00,0.0,57.65021874719029,39.35332011564431
21549,21549,NS-IBTS,2018,56.56100000000001,1.263,2018-08-15 14:01:00,0.0,0.0,622.7425226421234
6376,6376,NS-IBTS,1992,61.1,0.8333,1992-08-17 13:12:00,0.0,0.0,10.490443642833943
3011,3011,NS-IBTS,1985,58.9,3.1667,1985-04-02 07:53:00,1862.9086418578152,0.12947525125908335,0.0
21243,21243,NS-IBTS,2017,60.122,-0.309,2017-01-24 11:10:00,0.0,0.0,0.9230406437596266
